,percentile,R,rho,sojourn_err,abs_sojourn_err,method
4051,0.999999,1,0.92,-0.6414545853444273,-116.94999999998262,F
4052,0.999999,1,0.93,-0.6827007459411821,-124.4699999999821,F
4053,0.999999,1,0.94,-0.7002523036419266,-127.66999999998146,F
4054,0.999999,1,0.95,-0.5332382623956979,-97.21999999997253,F
4055,0.999999,1,0.96,-0.9968736287845543,-181.74999999997917,F
4056,0.999999,1,0.97,-0.9954475647213684,-181.48999999997915,C
4057,0.999999,1,0.98,-0.9854651162790682,-179.66999999997918,C
4058,0.999999,1,0.99,-0.9895787626151809,-180.41999999997915,F
4059,0.999999,2,0.01,-0.15801104972375604,-1.4299999999999686,F
4060,0.999999,2,0.02,-0.20662983425414264,-1.8699999999999601,F
4061,0.999999,2,0.03,-0.20357142857142738,-1.7099999999999627,F
4062,0.999999,2,0.04,-0.2759358288770039,-2.5799999999999432,F
4063,0.999999,2,0.05,0.6545454545454518,6.119999999999871,D
4064,0.999999,2,0.06,-0.8791443850267359,-8.219999999999843,F
4065,0.999999,2,0.07,0.709090909090906,6.6299999999998604,D
4066,0.999999,2,0.08,0.5374407582938401,5.669999999999916,D
4067,0.999999,2,0.09,0.5592417061611425,5.899999999999952,D
4068,0.999999,2,0.1,0.5819905213270236,6.1399999999999935,D
4069,0.999999,2,0.11,0.6037914691943256,6.370000000000026,D
4070,0.999999,2,0.12,0.6255924170616279,6.600000000000062,D
4071,0.999999,2,0.13,0.2537851478010264,3.520000000000172,D
4072,0.999999,2,0.14,0.2703677000721177,3.7500000000002043,D
4073,0.999999,2,0.15,0.28767123287673524,3.9900000000002454,D
4074,0.999999,2,0.16,0.30497476568135257,4.230000000000283,D
4075,0.999999,2,0.17,0.3229992790194956,4.480000000000322,D
4076,0.999999,2,0.18,0.34030281182411287,4.7200000000003595,D
4077,0.999999,2,0.19,0.3583273251622559,4.9700000000003985,D
4078,0.999999,2,0.2,0.37707281903392437,5.230000000000436,D
4079,0.999999,2,0.21,0.3958183129055934,5.49000000000048,D
4080,0.999999,2,0.22,0.41456380677726185,5.750000000000517,D
4081,0.999999,2,0.23,0.347325660121914,5.130000000000576,D
4082,0.999999,2,0.24,0.36560595802306867,5.400000000000626,D
4083,0.999999,2,0.25,0.3852403520650488,5.690000000000667,D
4084,0.999999,2,0.26,0.4048747461070292,5.980000000000713,D
4085,0.999999,2,0.27,0.3903566710700708,5.910000000000764,D
4086,0.999999,2,0.28,0.38252427184472076,5.910000000000826,D
4087,0.999999,2,0.29,0.37937619350738294,5.960000000000877,D
4088,0.999999,2,0.3,0.32132132132137536,5.350000000000836,D
4089,0.999999,2,0.31,0.3417417417417992,5.6900000000008895,D
4090,0.999999,2,0.32,0.36216216216222286,6.030000000000939,D
4091,0.999999,2,0.33,0.29220415030851477,5.210000000000814,D
4092,0.999999,2,0.34,0.3129556926528814,5.580000000000872,D
4093,0.999999,2,0.35,0.3342680874930418,5.960000000000932,D
4094,0.999999,2,0.36,0.3567021873247896,6.360000000000994,D
4095,0.999999,2,0.37,0.3176218532405403,5.930000000000927,D
4096,0.999999,2,0.38,0.28821410190431307,5.600000000000872,D
4097,0.999999,2,0.39,0.09501289767842916,2.210000000000342,D
4098,0.999999,2,0.4,0.18393427658605696,4.030000000000623,D
4099,0.999999,2,0.41,0.11570945945947297,2.7400000000004248,D
4100,0.999999,2,0.42,0.2039355992844622,4.560000000000716,D
4101,0.999999,2,0.43,0.2090145824127525,4.730000000000743,B
4102,0.999999,2,0.44,0.19816272965881715,4.530000000000712,B
4103,0.999999,2,0.45,0.13095238095239597,3.1900000000004987,B
4104,0.999999,2,0.46,0.10348929421095518,2.610000000000408,B
4105,0.999999,2,0.47,0.12475089677163592,3.1300000000004857,B
4106,0.999999,2,0.48,0.13984902661900644,3.5200000000005502,B
4107,0.999999,2,0.49,0.10820045558087696,2.850000000000442,A
4108,0.999999,2,0.5,0.12061816811158452,3.2000000000005002,A
4109,0.999999,2,0.51,0.15142314990513955,3.9900000000006273,A
4110,0.999999,2,0.52,0.05227427019688221,1.5400000000002443,A
4111,0.999999,2,0.53,0.0837034506320546,2.4500000000003865,A
4112,0.999999,2,0.54,0.08695652173913264,2.600000000000229,A
4113,0.999999,2,0.55,0.12142616885300571,3.6100000000000847,A
4114,0.999999,2,0.56,0.13227513227511808,3.999999999999826,A
4115,0.999999,2,0.57,0.275824574121045,7.610000000000049,A
4116,0.999999,2,0.58,0.10558437595358851,3.4599999999993116,A
4117,0.999999,2,0.59,0.12270676691726161,4.079999999999188,A
4118,0.999999,2,0.6,0.12310385064174285,4.21999999999916,A
4119,0.999999,2,0.61,0.1418317542348201,4.939999999999017,A
4120,0.999999,2,0.62,0.15154061624646223,5.409999999998924,A
4121,0.999999,2,0.63,0.11647429171036207,4.439999999999117,A
4122,0.999999,2,0.64,0.12039624079245538,4.739999999999057,A
4123,0.999999,2,0.65,0.10289156626503883,4.269999999999143,A
4124,0.999999,2,0.66,0.12541410317082205,5.29999999999896,A
4125,0.999999,2,0.67,0.1317474839889954,5.759999999998861,A
4126,0.999999,2,0.68,0.12162750217578237,5.589999999998888,A
4127,0.999999,2,0.69,0.1457489878542244,6.839999999998639,A
4128,0.999999,2,0.7,0.13314504740768296,6.599999999998673,A
4129,0.999999,2,0.71,0.16752782193955812,8.429999999998323,A
4130,0.999999,2,0.72,0.20430528375730445,10.43999999999793,A
4131,0.999999,2,0.73,0.212741965795876,11.319999999998132,A
4132,0.999999,2,0.74,0.20606390704429864,11.349999999999476,D
4133,0.999999,2,0.75,0.13080664095256261,7.800000000000878,D
4134,0.999999,2,0.76,0.09165067178506453,5.73000000000188,D
4135,0.999999,2,0.77,0.06014459313955114,3.9100000000020003,D
4136,0.999999,2,0.78,-0.0005754567688105487,-0.040000000000020464,D
4137,0.999999,2,0.79,-0.02332728034642932,-1.6700000000008686,D
4138,0.999999,2,0.8,-0.1270649608744838,-10.230000000005234,D
4139,0.999999,2,0.81,-0.21978993919301396,-19.88000000001017,D
4140,0.999999,2,0.82,-0.3200153668844776,-33.320000000017046,D
4141,0.999999,2,0.83,-0.4168583634572411,-50.74000000002596,D
4142,0.999999,2,0.84,-0.4820049541017847,-66.16000000002067,D
4143,0.999999,2,0.85,-0.514560458296434,-75.45000000001211,D
4144,0.999999,2,0.86,-0.5593094486727281,-90.38999999999847,D
4145,0.999999,2,0.87,-0.5810985650434979,-98.80999999999075,D
4146,0.999999,2,0.88,-0.607518879885302,-110.2099999999805,D
4147,0.999999,2,0.89,-0.60980693286525,-111.17999999997967,D
4148,0.999999,2,0.9,-0.6251096972355974,-113.9699999999811,F
4149,0.999999,2,0.91,-0.6540149188240278,-119.23999999998313,F
4150,0.999999,2,0.92,-0.687472575691072,-125.33999999998193,F
4151,0.999999,2,0.93,-0.719065379552412,-131.09999999998078,F
4152,0.999999,2,0.94,-0.7329969284773779,-133.63999999998026,F
4153,0.999999,2,0.95,-0.6148530057042175,-112.09999999998013,D
4154,0.999999,2,0.96,-0.9967639315489246,-181.72999999997916,F
4155,0.999999,2,0.97,-0.9953927161035536,-181.47999999997916,C
4156,0.999999,2,0.98,-0.9858490566037721,-179.73999999997918,C
4157,0.999999,2,0.99,-0.9896336112329956,-180.42999999997915,F
4158,0.999999,3,0.01,-0.5712707182320415,-5.169999999999891,F
4159,0.999999,3,0.02,-0.4928571428571403,-4.139999999999912,F
4160,0.999999,3,0.03,-0.4951871657753986,-4.6299999999998995,F
4161,0.999999,3,0.04,-0.4363636363636343,-4.079999999999912,F
4162,0.999999,3,0.05,-0.4379146919431261,-4.6199999999999015,F
4163,0.999999,3,0.06,-0.3630331753554487,-3.8299999999999184,F
4164,0.999999,3,0.07,-0.2701421800947857,-2.84999999999994,F
4165,0.999999,3,0.08,-0.15165876777251122,-1.599999999999966,F
4166,0.999999,3,0.09,0.0028436018957347536,0.030000000000001137,F
4167,0.999999,3,0.1,0.1924170616113736,2.0299999999999567,F
4168,0.999999,3,0.11,0.3601895734597143,3.7999999999999208,F
4169,0.999999,3,0.12,0.4654028436018936,4.909999999999894,F
4170,0.999999,3,0.13,0.5355450236966834,5.649999999999913,F
4171,0.999999,3,0.14,0.4875666074600456,5.490000000000018,F
4172,0.999999,3,0.15,0.5248667850799452,5.91000000000008,F
4173,0.999999,3,0.16,0.2833089311859634,3.8700000000001893,F
4174,0.999999,3,0.17,0.29721815519767886,4.060000000000219,D
4175,0.999999,3,0.18,0.31039531478772503,4.240000000000247,D
4176,0.999999,3,0.19,0.32357247437777126,4.420000000000275,D
4177,0.999999,3,0.2,0.33674963396781726,4.6000000000003,D
4178,0.999999,3,0.21,0.35065885797953295,4.790000000000333,D
4179,0.999999,3,0.22,0.2937500000000316,4.230000000000377,D
4180,0.999999,3,0.23,0.24060646011868767,3.650000000000425,D
4181,0.999999,3,0.24,0.2531311799604824,3.8400000000004475,D
4182,0.999999,3,0.25,0.266315095583425,4.040000000000482,D
4183,0.999999,3,0.26,0.2788398154252202,4.230000000000512,D
4184,0.999999,3,0.27,0.2926829268293096,4.440000000000545,D
4185,0.999999,3,0.28,0.30586684245225193,4.640000000000576,D
4186,0.999999,3,0.29,0.3197099538563413,4.850000000000609,D
4187,0.999999,3,0.3,0.33355306526043077,5.060000000000642,D
4188,0.999999,3,0.31,0.3480553724456673,5.280000000000676,D
4189,0.999999,3,0.32,0.36255767963090363,5.500000000000707,D
4190,0.999999,3,0.33,0.37771918259728776,5.73000000000075,D
4191,0.999999,3,0.34,0.3928806855636712,5.9600000000007824,D
4192,0.999999,3,0.35,0.40870138431120173,6.200000000000816,D
4193,0.999999,3,0.36,0.3233312921004841,5.280000000000825,D
4194,0.999999,3,0.37,0.3386405388855447,5.530000000000861,D
4195,0.999999,3,0.38,0.3955835962145784,6.270000000000952,D
4196,0.999999,3,0.39,0.38637770897839513,6.240000000000975,D
4197,0.999999,3,0.4,0.12345066931087464,2.4900000000003857,D
4198,0.999999,3,0.41,0.13733267228559148,2.7700000000004295,D
4199,0.999999,3,0.42,0.15171046108083378,3.0600000000004712,D
4200,0.999999,3,0.43,0.1678356713427089,3.3500000000005237,B
4201,0.999999,3,0.44,0.316332378223546,5.520000000000856,B
4202,0.999999,3,0.45,0.2973744292237918,5.210000000000814,B
4203,0.999999,3,0.46,0.23307860262012253,4.27000000000066,B
4204,0.999999,3,0.47,0.12862862862864666,2.5700000000004017,B
4205,0.999999,3,0.48,0.11604938271606526,2.350000000000364,B
4206,0.999999,3,0.49,0.0017628911414722317,0.04000000000000625,B
4207,0.999999,3,0.5,0.09976019184653635,2.0800000000003287,B
4208,0.999999,3,0.51,0.06817134960848398,1.4800000000002278,B
4209,0.999999,3,0.52,0.07597254004577648,1.660000000000263,C
4210,0.999999,3,0.53,0.08904109589042235,1.9500000000003048,C
4211,0.999999,3,0.54,0.14603024574671103,3.0900000000004795,C
4212,0.999999,3,0.55,0.07491289198607202,1.7200000000002724,C
4213,0.999999,3,0.56,0.07246376811595036,1.7000000000002586,C
4214,0.999999,3,0.57,0.15047021943575553,3.3600000000005252,C
4215,0.999999,3,0.58,0.08164948453609205,1.980000000000313,A
4216,0.999999,3,0.59,0.09343125254999057,2.290000000000365,A
4217,0.999999,3,0.6,0.015931826602447,0.4300000000000672,A
4218,0.999999,3,0.61,-0.04974619289340596,-1.470000000000237,A
4219,0.999999,3,0.62,-0.10308315166615552,-3.3100000000004783,A
4220,0.999999,3,0.63,-0.08731872878741462,-2.830000000000293,A
4221,0.999999,3,0.64,-0.136776390465363,-4.819999999999606,A
4222,0.999999,3,0.65,-0.11944912872398027,-4.249999999999396,A
4223,0.999999,3,0.66,-0.1725992317541233,-6.739999999998652,A
4224,0.999999,3,0.67,-0.16758104738151047,-6.71999999999867,A
4225,0.999999,3,0.68,-0.17491039426519717,-7.319999999998544,A
4226,0.999999,3,0.69,-0.22987516142914396,-10.679999999997875,A
4227,0.999999,3,0.7,-0.21920975199659776,-10.429999999997925,A
4228,0.999999,3,0.71,-0.20657084188908081,-10.059999999998006,A
4229,0.999999,3,0.72,-0.20134893870260415,-10.14999999999798,A
4230,0.999999,3,0.73,-0.1888867451282727,-9.789999999998045,A
4231,0.999999,3,0.74,-0.1831352154531656,-9.859999999998045,A
4232,0.999999,3,0.75,-0.16747879444141056,-9.279999999998147,A
4233,0.999999,3,0.76,-0.14840182648399594,-8.449999999998319,A
4234,0.999999,3,0.77,-0.11698634871261467,-6.769999999998667,A
4235,0.999999,3,0.78,-0.103173284598756,-6.209999999998772,A
4236,0.999999,3,0.79,-0.06443042178677275,-3.879999999999235,D
4237,0.999999,3,0.8,-0.06734061633783504,-4.129999999999178,D
4238,0.999999,3,0.81,-0.07820962089836449,-4.909999999999016,D
4239,0.999999,3,0.82,-0.17371622577454282,-12.280000000002303,D
4240,0.999999,3,0.83,-0.29260372820213004,-24.33000000000876,D
4241,0.999999,3,0.84,-0.3720535145467221,-35.04000000001448,D
4242,0.999999,3,0.85,-0.41241092636591387,-41.67000000001804,D
4243,0.999999,3,0.86,-0.451800018414635,-49.07000000002194,D
4244,0.999999,3,0.87,-0.4682652879302388,-52.53000000002378,D
4245,0.999999,3,0.88,-0.5139205470532068,-63.13000000002925,D
4246,0.999999,3,0.89,-0.5585778697613496,-75.57000000002522,D
4247,0.999999,3,0.9,-0.6008471157725367,-89.37000000001294,F
4248,0.999999,3,0.91,-0.6435910608785235,-100.22000000000585,F
4249,0.999999,3,0.92,-0.7039561848161641,-120.81999999999042,F
4250,0.999999,3,0.93,-0.7464896884598252,-136.0999999999798,F
4251,0.999999,3,0.94,-0.7580078982009387,-138.19999999997935,F
4252,0.999999,3,0.95,-0.6763383062746623,-123.30999999998234,D
4253,0.999999,3,0.96,-0.9967090829311098,-181.71999999997917,F
4254,0.999999,3,0.97,-0.9952281702501091,-181.44999999997916,C
4255,0.999999,3,0.98,-0.9858490566037721,-179.73999999997918,C
4256,0.999999,3,0.99,-0.9896884598508106,-180.43999999997916,F
4257,0.999999,4,0.01,-0.16022099447513724,-1.4499999999999682,F
4258,0.999999,4,0.02,-0.24919786096256552,-2.3299999999999486,F
4259,0.999999,4,0.03,-0.28663101604277924,-2.679999999999941,F
4260,0.999999,4,0.04,0.4379146919431261,4.6199999999999015,D
4261,0.999999,4,0.05,0.4606635071090026,4.859999999999895,D
4262,0.999999,4,0.06,0.48151658767772326,5.0799999999998935,D
4263,0.999999,4,0.07,0.5014218009478651,5.289999999999887,D
4264,0.999999,4,0.08,0.5203791469194295,5.489999999999888,D
4265,0.999999,4,0.09,0.5374407582938401,5.669999999999916,D
4266,0.999999,4,0.1,0.5545023696682511,5.849999999999948,D
4267,0.999999,4,0.11,0.47246891651865724,5.319999999999988,D
4268,0.999999,4,0.12,0.4875666074600456,5.490000000000018,D
4269,0.999999,4,0.13,0.452749140893483,5.270000000000049,D
4270,0.999999,4,0.14,0.46735395189004914,5.440000000000076,D
4271,0.999999,4,0.15,0.4810996563574055,5.600000000000101,D
4272,0.999999,4,0.16,0.4948453608247618,5.760000000000126,D
4273,0.999999,4,0.17,0.3295454545454738,4.350000000000177,D
4274,0.999999,4,0.18,0.34166666666668805,4.510000000000202,D
4275,0.999999,4,0.19,0.35378787878790224,4.670000000000227,D
4276,0.999999,4,0.2,0.3651515151515406,4.820000000000251,D
4277,0.999999,4,0.21,0.37727272727275457,4.980000000000272,D
4278,0.999999,4,0.22,0.38939393939396905,5.140000000000301,D
4279,0.999999,4,0.23,0.40151515151518274,5.300000000000319,D
4280,0.999999,4,0.24,0.4136363636363978,5.460000000000354,D
4281,0.999999,4,0.25,0.42575757575761203,5.620000000000379,D
4282,0.999999,4,0.26,0.437878787878826,5.780000000000401,D
4283,0.999999,4,0.27,0.4507575757576161,5.950000000000427,D
4284,0.999999,4,0.28,0.4636363636364062,6.120000000000454,D
4285,0.999999,4,0.29,0.47651515151519636,6.2900000000004805,D
4286,0.999999,4,0.3,0.48939393939398645,6.460000000000507,D
4287,0.999999,4,0.31,0.5022727272727766,6.630000000000534,D
4288,0.999999,4,0.32,0.5159090909091426,6.810000000000562,D
4289,0.999999,4,0.33,0.5033507073716103,6.760000000000604,D
4290,0.999999,4,0.34,0.49194729136169524,6.720000000000635,D
4291,0.999999,4,0.35,0.45268361581926464,6.410000000000672,D
4292,0.999999,4,0.36,0.46610169491531245,6.600000000000705,D
4293,0.999999,4,0.37,0.4907539118066046,6.900000000000736,D
4294,0.999999,4,0.38,0.43750000000006084,6.4400000000007775,D
4295,0.999999,4,0.39,0.2945454545455045,4.86000000000076,D
4296,0.999999,4,0.4,0.3078787878788401,5.080000000000794,D
4297,0.999999,4,0.41,0.32060606060611524,5.2900000000008305,D
4298,0.999999,4,0.42,0.3339393939394504,5.510000000000858,D
4299,0.999999,4,0.43,0.31515151515156886,5.200000000000816,B
4300,0.999999,4,0.44,0.2884848484848974,4.760000000000744,B
4301,0.999999,4,0.45,0.2660606060606512,4.390000000000686,B
4302,0.999999,4,0.46,0.11051212938007038,2.050000000000317,B
4303,0.999999,4,0.47,0.07202944269191407,1.3700000000002177,B
4304,0.999999,4,0.48,0.155074116305612,2.720000000000425,B
4305,0.999999,4,0.49,0.10016330974416313,1.840000000000284,B
4306,0.999999,4,0.5,0.2254545454545837,3.7200000000005815,B
4307,0.999999,4,0.51,0.15472127417522352,2.7200000000004216,B
4308,0.999999,4,0.52,0.1954359274429811,3.340000000000522,B
4309,0.999999,4,0.53,0.1469115191986873,2.6400000000004127,B
4310,0.999999,4,0.54,0.14955849889626993,2.7100000000004165,B
4311,0.999999,4,0.55,0.1595159515951843,2.900000000000457,B
4312,0.999999,4,0.56,0.16475722858704078,3.0200000000004685,C
4313,0.999999,4,0.57,0.14732379438263998,2.780000000000438,C
4314,0.999999,4,0.58,0.046644455021424586,0.9800000000001532,C
4315,0.999999,4,0.59,0.014519056261344693,0.32000000000004647,C
4316,0.999999,4,0.6,0.030783159800818912,0.6800000000001098,C
4317,0.999999,4,0.61,0.02335830762450707,0.5300000000000828,C
4318,0.999999,4,0.62,-0.029471960704055628,-0.720000000000109,C
4319,0.999999,4,0.63,-0.022974607013303824,-0.5700000000000927,C
4320,0.999999,4,0.64,-0.09429824561404473,-2.5800000000004033,A
4321,0.999999,4,0.65,-0.16226040978190528,-4.9100000000007675,A
4322,0.999999,4,0.66,-0.18018302303567374,-5.710000000000889,A
4323,0.999999,4,0.67,-0.19334341906203445,-6.390000000000626,A
4324,0.999999,4,0.68,-0.19765739385065695,-6.750000000000284,A
4325,0.999999,4,0.69,-0.17083210820346612,-5.810000000000191,A
4326,0.999999,4,0.7,-0.19579646017697344,-7.079999999999629,A
4327,0.999999,4,0.71,-0.21402407116689864,-8.179999999999072,A
4328,0.999999,4,0.72,-0.1861256544502285,-7.109999999998909,A
4329,0.999999,4,0.73,-0.1621621621621259,-6.239999999998751,A
4330,0.999999,4,0.74,-0.1937891189214816,-8.049999999998406,A
4331,0.999999,4,0.75,-0.1789498469507527,-7.599999999998488,A
4332,0.999999,4,0.76,-0.1663611365719198,-7.259999999998563,A
4333,0.999999,4,0.77,-0.11455180442372555,-4.919999999999014,A
4334,0.999999,4,0.78,-0.13750541359893492,-6.3499999999987295,A
4335,0.999999,4,0.79,-0.11480618513024818,-5.419999999998922,A
4336,0.999999,4,0.8,-0.0872817955112064,-4.199999999999164,A
4337,0.999999,4,0.81,-0.0794820717131337,-3.989999999999199,A
4338,0.999999,4,0.82,-0.13393810032015036,-7.529999999998502,A
4339,0.999999,4,0.83,-0.22483014206297858,-14.559999999997643,D
4340,0.999999,4,0.84,-0.2882617242347822,-20.530000000001053,D
4341,0.999999,4,0.85,-0.31222207249699907,-23.17000000000263,D
4342,0.999999,4,0.86,-0.39311079545461014,-33.210000000007945,D
4343,0.999999,4,0.87,-0.46967821782186875,-45.54000000001436,D
4344,0.999999,4,0.88,-0.5083078686020805,-53.23000000001835,D
4345,0.999999,4,0.89,-0.5457432730481804,-61.86000000002275,D
4346,0.999999,4,0.9,-0.5812703583062908,-71.38000000002758,D
4347,0.999999,4,0.91,-0.631130537857531,-85.19000000002356,F
4348,0.999999,4,0.92,-0.6807375060650515,-98.21000000001433,F
4349,0.999999,4,0.93,-0.7423679239534382,-121.82999999999556,F
4350,0.999999,4,0.94,-0.777863097849906,-141.81999999997865,F
4351,0.999999,4,0.95,-0.7233435717419684,-131.8799999999806,D
4352,0.999999,4,0.96,-0.99659938569548,-181.69999999997916,F
4353,0.999999,4,0.97,-0.9951184730144794,-181.42999999997915,C
4354,0.999999,4,0.98,-0.9857942079859573,-179.72999999997919,C
4355,0.999999,4,0.99,-0.9896884598508106,-180.43999999997916,F
4356,0.999999,5,0.01,-0.5535911602209918,-5.009999999999893,F
4357,0.999999,5,0.02,-0.49946524064170866,-4.669999999999898,F
4358,0.999999,5,0.03,-0.4777251184834103,-5.039999999999893,F
4359,0.999999,5,0.04,-0.3753554502369653,-3.9599999999999165,F
4360,0.999999,5,0.05,-0.2445497630331744,-2.579999999999946,F
4361,0.999999,5,0.06,-0.07203791469194283,-0.7599999999999838,F
4362,0.999999,5,0.07,0.150710900473933,1.589999999999966,F
4363,0.999999,5,0.08,0.339336492890994,3.5799999999999255,F
4364,0.999999,5,0.09,0.3543516873889863,3.9899999999999167,F
4365,0.999999,5,0.1,0.4138543516873874,4.659999999999901,F
4366,0.999999,5,0.11,0.40635738831615537,4.729999999999965,F
4367,0.999999,5,0.12,0.43556701030928757,5.070000000000018,F
4368,0.999999,5,0.13,0.4510309278350635,5.250000000000046,D
4369,0.999999,5,0.14,0.4137645107794499,4.990000000000078,D
4370,0.999999,5,0.15,0.4262023217247257,5.140000000000102,D
4371,0.999999,5,0.16,0.4386401326700015,5.290000000000125,D
4372,0.999999,5,0.17,0.4510779436152773,5.440000000000149,D
4373,0.999999,5,0.18,0.46351575456055344,5.590000000000176,D
4374,0.999999,5,0.19,0.4751243781094772,5.730000000000194,D
4375,0.999999,5,0.2,0.3982852689010384,5.110000000000232,D
4376,0.999999,5,0.21,0.40919719407641053,5.250000000000254,D
4377,0.999999,5,0.22,0.4208885424785949,5.4000000000002775,D
4378,0.999999,5,0.23,0.43180046765396735,5.540000000000303,D
4379,0.999999,5,0.24,0.44349181605615123,5.690000000000319,D
4380,0.999999,5,0.25,0.4544037412315239,5.830000000000348,D
4381,0.999999,5,0.26,0.46609508963370805,5.980000000000368,D
4382,0.999999,5,0.27,0.47778643803589244,6.130000000000392,D
4383,0.999999,5,0.28,0.4894777864380769,6.280000000000415,D
4384,0.999999,5,0.29,0.5011691348402613,6.4300000000004385,D
4385,0.999999,5,0.3,0.5128604832424457,6.580000000000462,D
4386,0.999999,5,0.31,0.46957175056353156,6.250000000000492,D
4387,0.999999,5,0.32,0.48159278737795974,6.410000000000528,D
4388,0.999999,5,0.33,0.43330930064893086,6.010000000000561,D
4389,0.999999,5,0.34,0.4448449891853424,6.170000000000586,D
4390,0.999999,5,0.35,0.45638067772175417,6.330000000000615,D
4391,0.999999,5,0.36,0.46863734679169117,6.500000000000638,D
4392,0.999999,5,0.37,0.4681915654039161,6.550000000000667,D
4393,0.999999,5,0.38,0.4803431022159271,6.720000000000697,D
4394,0.999999,5,0.39,0.493209435310997,6.900000000000722,D
4395,0.999999,5,0.4,0.5158273381295592,7.1700000000007424,D
4396,0.999999,5,0.41,0.5287769784173312,7.350000000000771,D
4397,0.999999,5,0.42,0.4538670284939581,6.69000000000082,B
4398,0.999999,5,0.43,0.41587516960657045,6.130000000000736,B
4399,0.999999,5,0.44,0.43551797040174456,6.180000000000643,B
4400,0.999999,5,0.45,0.40521494009870923,5.750000000000579,B
4401,0.999999,5,0.46,0.3798449612403536,5.390000000000519,B
4402,0.999999,5,0.47,0.35724331926867564,5.080000000000474,B
4403,0.999999,5,0.48,0.34247538677922185,4.870000000000445,B
4404,0.999999,5,0.49,0.2509907529722924,3.8000000000004377,B
4405,0.999999,5,0.5,0.24570673712024393,3.720000000000425,B
4406,0.999999,5,0.51,0.24504623513873788,3.7100000000004236,B
4407,0.999999,5,0.52,0.2227979274611722,3.4400000000004347,B
4408,0.999999,5,0.53,0.20317460317463612,3.2000000000004594,B
4409,0.999999,5,0.54,0.15018094089266687,2.4900000000003857,B
4410,0.999999,5,0.55,0.1820418204182353,2.960000000000459,B
4411,0.999999,5,0.56,0.15959354453080973,2.6700000000004174,B
4412,0.999999,5,0.57,0.07099945385036564,1.3000000000001997,B
4413,0.999999,5,0.58,0.0655561526061356,1.2200000000001907,C
4414,0.999999,5,0.59,0.06243386243387148,1.180000000000181,C
4415,0.999999,5,0.6,0.048969072164955336,0.950000000000145,C
4416,0.999999,5,0.61,0.02277227722772575,0.46000000000006835,C
4417,0.999999,5,0.62,0.005749880210829541,0.1200000000000152,C
4418,0.999999,5,0.63,-0.0014025245441798726,-0.030000000000008242,C
4419,0.999999,5,0.64,-0.018493459630132984,-0.41000000000006054,C
4420,0.999999,5,0.65,-0.002247191011236397,-0.05000000000001137,C
4421,0.999999,5,0.66,-0.12567463377025248,-3.260000000000506,A
4422,0.999999,5,0.67,-0.14491682070241796,-3.9200000000006128,A
4423,0.999999,5,0.68,-0.17180925666200844,-4.900000000000766,A
4424,0.999999,5,0.69,-0.15476190476192017,-4.420000000000698,A
4425,0.999999,5,0.7,-0.20271142672693912,-6.280000000000989,A
4426,0.999999,5,0.71,-0.235809178743972,-7.810000000000819,A
4427,0.999999,5,0.72,-0.17801710484638886,-5.620000000000875,A
4428,0.999999,5,0.73,-0.27576828936631875,-10.139999999999883,A
4429,0.999999,5,0.74,-0.2164948453608188,-7.560000000000144,A
4430,0.999999,5,0.75,-0.2674479166666427,-10.269999999999328,A
4431,0.999999,5,0.76,-0.29321289062496503,-12.00999999999869,A
4432,0.999999,5,0.77,-0.32541298936406404,-14.379999999997917,A
4433,0.999999,5,0.78,-0.3615960099750074,-17.399999999996993,A
4434,0.999999,5,0.79,-0.4031650339110146,-21.399999999995853,A
4435,0.999999,5,0.8,-0.4118070554355017,-22.879999999995455,A
4436,0.999999,5,0.81,-0.42144082332755384,-24.56999999999511,A
4437,0.999999,5,0.82,-0.4500078976464404,-28.489999999994325,A
4438,0.999999,5,0.83,-0.4362752782567216,-27.82999999999447,A
4439,0.999999,5,0.84,-0.45655354008188664,-31.20999999999689,A
4440,0.999999,5,0.85,-0.44840471399825155,-31.199999999997758,A
4441,0.999999,5,0.86,-0.4623626746236234,-34.09000000000013,A
4442,0.999999,5,0.87,-0.48438680433142156,-38.4700000000033,A
4443,0.999999,5,0.88,-0.497027348394803,-41.80000000000597,A
4444,0.999999,5,0.89,-0.5193704600484781,-47.19000000000969,A
4445,0.999999,5,0.9,-0.5566656574831595,-55.16000000001396,D
4446,0.999999,5,0.91,-0.5948044744384544,-64.34000000001859,D
4447,0.999999,5,0.92,-0.6369333791209486,-74.19000000002254,F
4448,0.999999,5,0.93,-0.7003372164316914,-91.38000000002552,F
4449,0.999999,5,0.94,-0.767617397760307,-124.06999999999687,F
4450,0.999999,5,0.95,-0.7643703378674588,-139.35999999997915,D
4451,0.999999,5,0.96,-0.9964896884598505,-181.67999999997917,F
4452,0.999999,5,0.97,-0.9950636243966646,-181.41999999997915,C
4453,0.999999,5,0.98,-0.9857942079859573,-179.72999999997919,C
4454,0.999999,5,0.99,-0.9897433084686253,-180.44999999997916,F
4455,0.999999,6,0.01,-0.0976190476190471,-0.8199999999999825,F
4456,0.999999,6,0.02,-0.27165775401069386,-2.539999999999945,F
4457,0.999999,6,0.03,0.4123222748815147,4.3499999999999055,D
4458,0.999999,6,0.04,0.43696682464454795,4.609999999999902,D
4459,0.999999,6,0.05,0.4606635071090026,4.859999999999895,D
4460,0.999999,6,0.06,0.48151658767772326,5.0799999999998935,D
4461,0.999999,6,0.07,0.40674955595026485,4.579999999999902,D
