,R,rho,error A,error B,error C,error D,error E,error F,runtime A,runtime B,runtime C,runtime D,runtime E,runtime F
379,4,0.83,0.04786662931839793,0.09671151225020619,0.08246123794902023,0.6432905541788035,0.07560681449386455,0.08242911503316178,7727.7240401318995,10439.150292555043,478.7250561310211,5540.256823289034,10170.970162563955,50.911696106999436
380,4,0.84,0.04440082735031958,0.08870577827428605,0.07223661540270757,0.6537855204408518,0.08155537278307413,0.08974393866189828,7810.5174493910745,10449.183598317033,584.5298437250021,5583.6480084389905,10346.755804985994,53.454193535999366
381,4,0.85,0.053207113429204166,0.09535759237725257,0.07726494104689964,0.6806477475106645,0.07520817992246662,0.08432643405820583,7654.699111224036,10310.391710039985,390.66386228299234,5455.351541812996,9911.358254610097,63.245153023002786
382,4,0.86,0.05147467248019555,0.08896886566552914,0.07026490784675941,0.6963487591706027,0.0797748139449902,0.08953138156026637,7766.826767413061,10289.393837958982,405.0005609070068,5548.912377870001,9936.683602216071,32.09730504300023
383,4,0.87,0.05634922994290812,0.08893759255009419,0.07117752182054668,0.7204581601877342,0.07793295681670626,0.08761997583202169,7793.485390910995,10260.703750774965,428.42995972398796,5525.845683404013,10147.481186997027,32.39630818099977
384,4,0.88,0.06495645223010865,0.09270552609946148,0.0781119291052859,0.7505768589266577,0.07256804673795166,0.08116222606499385,7857.7712389900125,10218.112598560983,430.8983400680008,5604.443314186005,10136.871206794982,32.30205384200235
385,4,0.89,0.06529577021864133,0.08798807518772674,0.0795361144042369,0.7745415225418656,0.0752734908299905,0.08145145704206977,7664.680573543999,10207.18002053001,402.36438999499666,5486.748778823006,10118.780973228044,32.470785417997824
386,4,0.9,0.07119236570208418,0.08914610855942862,0.09054262673231513,0.8067563656011504,0.07284611752518154,0.0748429579770901,7761.545512969955,10262.139665452009,409.2340196809964,5526.384624959029,10164.157583824941,63.645008919000254
387,4,0.91,0.07817293090678455,0.09185661800700905,0.10728824327567806,0.8428031667510238,0.069344661413366,0.06541308169551832,7724.450135481078,10661.776017907949,419.3795332470036,5651.192311640013,10078.213046188,37.38884473400322
388,4,0.92,0.08556828472402153,0.09614332928378455,0.12951820081699306,0.8823854916055826,0.06534220339699676,0.05432328180096896,7786.386346898973,10848.186945138963,368.44587338197744,5595.126813037961,10157.31009792001,60.454539264999774
389,4,0.93,0.11734396588865448,0.12674206444268987,0.17965943391144854,0.9495798999877124,0.04122464619868817,0.026513655018076995,7687.535404109047,10872.82233953703,390.953548844991,5580.4817973729805,9946.115433492,63.645437586001215
390,4,0.94,0.10140431067306109,0.11248570724920008,0.17818259125168243,0.9720819142271597,0.05800378129928079,0.04555992233784063,7625.148094255944,10902.365950295993,414.57613529099035,5494.271277186985,9553.579862141982,45.129160537999276
391,4,0.95,0.12364361842056598,0.14112369440138559,0.17850417674047753,1.0358787367714004,0.04237807209280693,0.07860766647232394,7682.632002245053,11009.913384060026,405.1579029769928,5600.1156194659425,9545.118318634924,32.15670145900003
392,4,0.96,0.18041290761092887,0.21104339940900516,7.660168786006067e+29,1.136847948691993,0.019917671125555803,3.6773284927233384e+57,7752.130359331961,10963.405923933024,105.08200510299999,5544.310577753001,9533.677350940066,26.525186724
393,4,0.97,0.2055546892052791,0.2587622283117853,1.374833044606421,1.2082040252784194,0.03563732168029302,,7690.965771530988,10272.123847945013,111.238448235,5687.3369233720005,9559.490640501026,26.807435015
394,4,0.98,0.32239528464190126,0.41077858721044913,1.086647293688949,1.3724394225400791,0.14165721296725386,,7801.842279275063,10753.854700230004,116.352398783,5692.957438121084,9550.76744131802,67.23914400900321
395,4,0.99,0.49941513051593417,0.6390453284915877,1.2659700313446762,1.5970705822859217,0.3063005652064139,,7735.040554217994,10863.043163925002,163.78346537200002,5565.795178442028,9557.516450778001,32.96621514000071
